cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
06,Colima,002,Colima,1003000001,Total de viviendas particulares habitadas,1995,28263,Viviendas
06,Colima,002,Colima,1003000001,Total de viviendas particulares habitadas,2000,32270,Viviendas
06,Colima,002,Colima,1003000001,Total de viviendas particulares habitadas,2005,35210,Viviendas
06,Colima,002,Colima,1003000001,Total de viviendas particulares habitadas,2010,41642,Viviendas
06,Colima,002,Colima,1003000001,Total de viviendas particulares habitadas,2015,45769,Viviendas
06,Colima,002,Colima,1003000001,Total de viviendas particulares habitadas,2020,50352,Viviendas
06,Colima,002,Colima,1003000011,Viviendas particulares habitadas,1995,28238,Número de Viviendas
06,Colima,002,Colima,1003000011,Viviendas particulares habitadas,2000,30806,Número de Viviendas
06,Colima,002,Colima,1003000011,Viviendas particulares habitadas,2005,33692,Número de Viviendas
06,Colima,002,Colima,1003000011,Viviendas particulares habitadas,2010,40767,Número de Viviendas
06,Colima,002,Colima,1003000011,Viviendas particulares habitadas,2020,49574,Número de Viviendas
06,Colima,002,Colima,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,4.2,Promedio
06,Colima,002,Colima,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,4,Promedio
06,Colima,002,Colima,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,3.7,Promedio
06,Colima,002,Colima,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,3.49,Promedio
06,Colima,002,Colima,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,3.2920317,Promedio
06,Colima,002,Colima,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,3.08335323145495,Promedio
06,Colima,002,Colima,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,27779,Viviendas
06,Colima,002,Colima,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,30419,Viviendas
06,Colima,002,Colima,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,33248,Viviendas
06,Colima,002,Colima,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,40459,Viviendas
06,Colima,002,Colima,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,49823,Viviendas
06,Colima,002,Colima,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,26829,Viviendas
06,Colima,002,Colima,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,29750,Viviendas
06,Colima,002,Colima,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,32940,Viviendas
06,Colima,002,Colima,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,40126,Viviendas
06,Colima,002,Colima,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,49798,Viviendas
06,Colima,002,Colima,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,27418,Viviendas
06,Colima,002,Colima,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,29738,Viviendas
06,Colima,002,Colima,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,33247,Viviendas
06,Colima,002,Colima,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,40374,Viviendas
06,Colima,002,Colima,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,49905,Viviendas
06,Colima,002,Colima,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
06,Colima,002,Colima,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,30278,Viviendas
06,Colima,002,Colima,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,32873,Viviendas
06,Colima,002,Colima,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,40405,Viviendas
06,Colima,002,Colima,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,49924,Viviendas
06,Colima,002,Colima,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
06,Colima,002,Colima,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,20602,Viviendas
06,Colima,002,Colima,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,25630,Viviendas
06,Colima,002,Colima,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,31558,Viviendas
06,Colima,002,Colima,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,39506,Viviendas
06,Colima,002,Colima,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
06,Colima,002,Colima,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,5463,Viviendas
06,Colima,002,Colima,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,9824,Viviendas
06,Colima,002,Colima,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,16912,Viviendas
06,Colima,002,Colima,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,23969,Viviendas
06,Colima,002,Colima,1004000001,Población derechohabiente a servicios de salud,2000,69664,Número de personas
06,Colima,002,Colima,1004000001,Población derechohabiente a servicios de salud,2005,91447,Número de personas
06,Colima,002,Colima,1004000001,Población derechohabiente a servicios de salud,2010,120168,Número de personas
06,Colima,002,Colima,1004000001,Población derechohabiente a servicios de salud,2020,128516,Número de personas
06,Colima,002,Colima,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
06,Colima,002,Colima,1005000012,Población de 5 años y más que asiste a la escuela,2000,37467,Personas
06,Colima,002,Colima,1005000012,Población de 5 años y más que asiste a la escuela,2005,36708,Personas
06,Colima,002,Colima,1005000012,Población de 5 años y más que asiste a la escuela,2010,40059,Personas
06,Colima,002,Colima,1005000012,Población de 5 años y más que asiste a la escuela,2020,39601,Personas
06,Colima,002,Colima,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
06,Colima,002,Colima,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,9,Años de escolaridad
06,Colima,002,Colima,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,9.5,Años de escolaridad
06,Colima,002,Colima,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,9.92,Años de escolaridad
06,Colima,002,Colima,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,10.4507636,Años de escolaridad
06,Colima,002,Colima,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,10.8321447716825,Años de escolaridad
06,Colima,002,Colima,1005000039,Población de 5 años y más hablante de lengua indígena,1995,239,Número de personas
06,Colima,002,Colima,1005000039,Población de 5 años y más hablante de lengua indígena,2000,423,Número de personas
06,Colima,002,Colima,1005000039,Población de 5 años y más hablante de lengua indígena,2005,574,Número de personas
06,Colima,002,Colima,1005000039,Población de 5 años y más hablante de lengua indígena,2010,517,Número de personas
06,Colima,002,Colima,1005000039,Población de 5 años y más hablante de lengua indígena,2020,637,Número de personas
06,Colima,002,Colima,3104003001,Porcentaje de población inmigrante (migración reciente),2020,5.15280100623367,Porcentaje
06,Colima,002,Colima,3105001001,Densidad de población,2015,201.97596,Habitantes por kilómetro cuadrado
06,Colima,002,Colima,3105001001,Densidad de población,2020,210.521366480908,Habitantes por kilómetro cuadrado
06,Colima,002,Colima,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,6.42033009016352,Porcentaje
06,Colima,002,Colima,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.8271627,Porcentaje
06,Colima,002,Colima,3114004001,Porcentaje de viviendas con piso de tierra,2020,1.62766634829672,Porcentaje
06,Colima,002,Colima,3114006001,Porcentaje de viviendas con electricidad,2015,99.178214,Porcentaje
06,Colima,002,Colima,3114006001,Porcentaje de viviendas con electricidad,2020,99.1384113339701,Porcentaje
06,Colima,002,Colima,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,99.3015759312321,Porcentaje
06,Colima,002,Colima,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,99.339382362305,Porcentaje
06,Colima,002,Colima,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,84.7115577889447,Porcentaje de viviendas
06,Colima,002,Colima,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,16443,Número de personas
06,Colima,002,Colima,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
06,Colima,002,Colima,6200205245,Viviendas móviles,2020,0,Viviendas
06,Colima,002,Colima,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,950,Viviendas
06,Colima,002,Colima,6200205247,Viviendas que son refugio,2020,20,Viviendas
06,Colima,002,Colima,6200205248,Viviendas colectivas,2020,88,Viviendas
06,Colima,002,Colima,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,47227,Viviendas
06,Colima,002,Colima,6200205252,Población de 5 años y más inmigrante,2020,10917,Personas
06,Colima,002,Colima,6200205253,Población total sin limitación en la actividad,2020,126171,Personas
06,Colima,002,Colima,6200205254,Población total que no especificó limitación en la actividad,2020,609,Personas
06,Colima,002,Colima,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,13.0354957160343,Porcentaje
06,Colima,002,Colima,6200205256,Población de 5 años y más con religión no especificada,2020,200,Personas
06,Colima,002,Colima,6200205257,Población de 5 años y más católica,2020,124405,Personas
06,Colima,002,Colima,6200205259,Población nacida en otro país residente en México,2020,2101,Personas
06,Colima,002,Colima,6200205260,Población con limitación en la actividad para escuchar,2020,3728,Personas
06,Colima,002,Colima,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,1077,Personas
06,Colima,002,Colima,6200205263,Población con limitación en la actividad para caminar o moverse,2020,6561,Personas
06,Colima,002,Colima,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,3.42717258261934,Porcentaje
06,Colima,002,Colima,6200205268,Población nacida en otro país residente en México hombres,2020,1074,Personas
06,Colima,002,Colima,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,785,Personas
06,Colima,002,Colima,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,4443,Personas
06,Colima,002,Colima,6200205271,Población con limitación en la actividad,2020,19714,Personas
06,Colima,002,Colima,6200205272,Porcentaje de población nacida en otro país residente en México,2020,1.3378075492843,Porcentaje
06,Colima,002,Colima,6200205273,Población de 5 años y más con religión distinta de católica,2020,11680,Personas
06,Colima,002,Colima,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,1.41028166239905,Porcentaje
06,Colima,002,Colima,6200205277,Población de 5 años y más emigrante,2020,15763,Personas
06,Colima,002,Colima,6200205280,Población con limitación en la actividad para ver,2020,11587,Personas
06,Colima,002,Colima,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,1.2695783318705,Porcentaje
06,Colima,002,Colima,6200205284,Población nacida en otro país residente en México mujeres,2020,1027,Personas
06,Colima,002,Colima,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,83.5373317013464,Porcentaje
06,Colima,002,Colima,6200205286,Población con limitación en la actividad mental,2020,2476,Personas
06,Colima,002,Colima,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,104.576436222006,Índice
06,Colima,002,Colima,6200205289,Población de 5 años y más sin religión,2020,10654,Personas
06,Colima,002,Colima,6200240300,Porcentaje de hombres de 0 a 4 años,2015,3.995752,Porcentaje
06,Colima,002,Colima,6200240300,Porcentaje de hombres de 0 a 4 años,2020,3.11964938284225,Porcentaje
06,Colima,002,Colima,6200240301,Población católica,2020,132.397,Miles de personas
06,Colima,002,Colima,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,30.8413604978263,Porcentaje
06,Colima,002,Colima,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
06,Colima,002,Colima,6200240305,Porcentaje de la población que profesa la religión católica,2020,84.3035250369314,Porcentaje
06,Colima,002,Colima,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,0.949157,Porcentaje
06,Colima,002,Colima,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,1.13081699931001,Porcentaje
06,Colima,002,Colima,6200240311,Porcentaje de hombres de 10 a 14 años,2015,3.964556,Porcentaje
06,Colima,002,Colima,6200240311,Porcentaje de hombres de 10 a 14 años,2020,3.89716592982546,Porcentaje
06,Colima,002,Colima,6200240312,Porcentaje de mujeres de 5 a 9 años,2015,3.70304,Porcentaje
06,Colima,002,Colima,6200240312,Porcentaje de mujeres de 5 a 9 años,2020,3.61222560118576,Porcentaje
06,Colima,002,Colima,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2015,23.080048,Porcentaje
06,Colima,002,Colima,6200240314,Porcentaje de la población de 15 años y más con instrucción media superior,2020,23.8681026588546,Porcentaje
06,Colima,002,Colima,6200240315,Porcentaje de la población con limitación mental,2020,1.63909465837851,Porcentaje
06,Colima,002,Colima,6200240316,Tasa de monolingüismo de la población de 5 años y más hablante de Maya,2020,0.313971742543171,Porcentaje
06,Colima,002,Colima,6200240318,Población de 5 años y más hablante de Tzeltal  (Tseltal),2020,2,Personas
06,Colima,002,Colima,6200240319,Tasa de monolingüismo de la población de 5 años y más hablante de Mazateco,2020,0,Porcentaje
06,Colima,002,Colima,6200240320,Población de 5 años y más hablante de Lenguas chinantecas,2020,3,Personas
06,Colima,002,Colima,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2015,36.741741,Porcentaje
06,Colima,002,Colima,6200240323,Porcentaje de la población derechohabiente en el Seguro popular,2020,25.519779638333,Porcentaje
06,Colima,002,Colima,6200240325,Tasa de monolingüismo de la población de 5 años y más hablante de Náhuatl,2020,0,Porcentaje
06,Colima,002,Colima,6200240326,Población de 5 años y más hablante de Lenguas zapotecas,2020,21,Personas
06,Colima,002,Colima,6200240328,Porcentaje de mujeres de 55 a 59 años,2015,2.5813089,Porcentaje
06,Colima,002,Colima,6200240328,Porcentaje de mujeres de 55 a 59 años,2020,2.70118320513148,Porcentaje
06,Colima,002,Colima,6200240330,Porcentaje de hombres de 75 a 79 años,2015,0.6418426,Porcentaje
06,Colima,002,Colima,6200240330,Porcentaje de hombres de 75 a 79 años,2020,0.900820321484245,Porcentaje
06,Colima,002,Colima,6200240331,Población de 5 años y más hablante de Maya,2020,18,Personas
06,Colima,002,Colima,6200240332,Población de 5 años y más hablante de Otomí,2020,5,Personas
06,Colima,002,Colima,6200240334,Población de 5 años y más hablante de Tojolabal,2020,0,Personas
06,Colima,002,Colima,6200240341,Porcentaje de mujeres de 40 a 44 años,2015,3.6194079,Porcentaje
06,Colima,002,Colima,6200240341,Porcentaje de mujeres de 40 a 44 años,2020,3.69336331808541,Porcentaje
06,Colima,002,Colima,6200240342,Porcentaje de mujeres de 70 a 74 años,2015,1.1801407,Porcentaje
06,Colima,002,Colima,6200240342,Porcentaje de mujeres de 70 a 74 años,2020,1.62978201425979,Porcentaje
06,Colima,002,Colima,6200240343,Porcentaje de hombres de 15 a 19 años,2015,4.1251825,Porcentaje
06,Colima,002,Colima,6200240343,Porcentaje de hombres de 15 a 19 años,2020,4.08563542971046,Porcentaje
06,Colima,002,Colima,6200240344,Porcentaje de mujeres de 85 años y más,2015,0.692951,Porcentaje
06,Colima,002,Colima,6200240344,Porcentaje de mujeres de 85 años y más,2020,0.688073394495413,Porcentaje
06,Colima,002,Colima,6200240345,Población de 5 años y más hablante de Mixe,2020,22,Personas
06,Colima,002,Colima,6200240354,Porcentaje de mujeres de 10 a 14 años,2015,3.9838046,Porcentaje
06,Colima,002,Colima,6200240354,Porcentaje de mujeres de 10 a 14 años,2020,3.80708389767703,Porcentaje
06,Colima,002,Colima,6200240356,Porcentaje de mujeres de 20 a 24 años,2015,4.646887,Porcentaje
06,Colima,002,Colima,6200240356,Porcentaje de mujeres de 20 a 24 años,2020,4.08307991106795,Porcentaje
06,Colima,002,Colima,6200240357,Porcentaje de hombres de 35 a 39 años,2015,3.2842161,Porcentaje
06,Colima,002,Colima,6200240357,Porcentaje de hombres de 35 a 39 años,2020,3.43014489790703,Porcentaje
06,Colima,002,Colima,6200240358,Porcentaje de la población de 0 a 14 años con limitación en la actividad,2020,4.32,Porcentaje
06,Colima,002,Colima,6200240361,Población de 5 años y más hablante de Mazahua,2020,16,Personas
06,Colima,002,Colima,6200240364,Tasa de monolingüismo de la población de 5 años y más hablante de Chatino,2020,0,Porcentaje
06,Colima,002,Colima,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2015,30.188516,Porcentaje
06,Colima,002,Colima,6200240365,Porcentaje de la población de 15 años y más con instrucción superior,2020,31.4953929934602,Porcentaje
06,Colima,002,Colima,6200240366,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas mixtecas,2020,4.08163265306122,Porcentaje
06,Colima,002,Colima,6200240367,Porcentaje de la población con limitación para hablar o comunicarse,2020,4.78992886750934,Porcentaje
06,Colima,002,Colima,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2015,0.1166881,Porcentaje
06,Colima,002,Colima,6200240368,Porcentaje de la población de 15 años y más con instrucción no especificada,2020,0.145868280942309,Porcentaje
06,Colima,002,Colima,6200240377,Porcentaje de mujeres de 45 a 49 años,2015,2.9656179,Porcentaje
06,Colima,002,Colima,6200240377,Porcentaje de mujeres de 45 a 49 años,2020,3.36434029286244,Porcentaje
06,Colima,002,Colima,6200240378,Porcentaje de mujeres de 0 a 4 años,2015,3.5855569,Porcentaje
06,Colima,002,Colima,6200240378,Porcentaje de mujeres de 0 a 4 años,2020,3.00401216426874,Porcentaje
06,Colima,002,Colima,6200240379,Porcentaje de mujeres de 80 a 84 años,2015,0.6272401,Porcentaje
06,Colima,002,Colima,6200240379,Porcentaje de mujeres de 80 a 84 años,2020,0.764738953770668,Porcentaje
06,Colima,002,Colima,6200240381,Tasa de monolingüismo de la población de 5 años y más hablante de Tzotzil (Tsotsil),2020,0,Porcentaje
06,Colima,002,Colima,6200240384,Porcentaje de mujeres de 15 a 19 años,2015,4.2426656,Porcentaje
06,Colima,002,Colima,6200240384,Porcentaje de mujeres de 15 a 19 años,2020,4.00258107382893,Porcentaje
06,Colima,002,Colima,6200240386,Población de 5 años y más hablante de Lenguas mixtecas,2020,133,Personas
06,Colima,002,Colima,6200240388,Porcentaje de hombres de 65 a 69 años,2015,1.6587017,Porcentaje
06,Colima,002,Colima,6200240388,Porcentaje de hombres de 65 a 69 años,2020,1.74158595486954,Porcentaje
06,Colima,002,Colima,6200240389,Tasa de crecimiento promedio anual de las viviendas particulares habitadas,2020,1.96552009948312,Tasa
06,Colima,002,Colima,6200240390,Porcentaje de la población con discapacidad por accidente,2020,12.5234884492097,Porcentaje
06,Colima,002,Colima,6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2020,98.6290194205667,Porcentaje
06,Colima,002,Colima,6200240396,Porcentaje de la población de 30 a 59 años con limitación en la actividad,2020,13.5490957978784,Porcentaje
06,Colima,002,Colima,6200240397,Tasa de monolingüismo de la población de 5 años y más hablante de Chol (Ch''ol),2020,0,Porcentaje
06,Colima,002,Colima,6200240398,Tasa de monolingüismo de la población de 5 años y más hablante de Totonaca (Totonaco),2020,0,Porcentaje
06,Colima,002,Colima,6200240407,Índice de envejecimiento,2020,76.1147169811321,Porcentaje
06,Colima,002,Colima,6200240410,Porcentaje de hombres de 60 a 64 años,2015,1.9812824,Porcentaje
06,Colima,002,Colima,6200240410,Porcentaje de hombres de 60 a 64 años,2020,2.17091308681097,Porcentaje
06,Colima,002,Colima,6200240411,Porcentaje de hombres de 85 años y más,2015,0.4413912,Porcentaje
06,Colima,002,Colima,6200240411,Porcentaje de hombres de 85 años y más,2020,0.430604891262682,Porcentaje
06,Colima,002,Colima,6200240413,Tasa de monolingüismo de la población de 5 años y más hablante de Huasteco,2020,0,Porcentaje
06,Colima,002,Colima,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2015,0.9380444,Porcentaje
06,Colima,002,Colima,6200240414,"Porcentaje de la población derechohabiente en PEMEX, SDN o SM",2020,0.946185688941455,Porcentaje
06,Colima,002,Colima,6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2020,2.80898876404494,Porcentaje
06,Colima,002,Colima,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2015,11.240346,Porcentaje
06,Colima,002,Colima,6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2020,11.4888418562669,Porcentaje
06,Colima,002,Colima,6200240423,Porcentaje de hombres de 40 a 44 años,2015,3.3313421,Porcentaje
06,Colima,002,Colima,6200240423,Porcentaje de hombres de 40 a 44 años,2020,3.36881245048683,Porcentaje
06,Colima,002,Colima,6200240424,Tasa de monolingüismo de la población de 5 años y más hablante de Mixe,2020,0,Porcentaje
06,Colima,002,Colima,6200240425,Porcentaje de hombres de 70 a 74 años,2015,1.1330147,Porcentaje
06,Colima,002,Colima,6200240425,Porcentaje de hombres de 70 a 74 años,2020,1.3544248805295,Porcentaje
06,Colima,002,Colima,6200240426,Porcentaje de mujeres de 60 a 64 años,2015,2.4259923,Porcentaje
06,Colima,002,Colima,6200240426,Porcentaje de mujeres de 60 a 64 años,2020,2.62004548823184,Porcentaje
06,Colima,002,Colima,6200240427,Porcentaje de mujeres de 65 a 69 años,2015,2.0569494,Porcentaje
06,Colima,002,Colima,6200240427,Porcentaje de mujeres de 65 a 69 años,2020,2.11021951905139,Porcentaje
06,Colima,002,Colima,6200240428,Tasa de monolingüismo de la población de 5 años y más hablante de Otomí,2020,0,Porcentaje
06,Colima,002,Colima,6200240430,Porcentaje de la población con limitación para caminar y moverse,2020,33.2809171147408,Porcentaje
06,Colima,002,Colima,6200240431,Población de 5 años y más hablante de Purépecha (Tarasco),2020,104,Personas
06,Colima,002,Colima,6200240432,Tasa de monolingüismo de la población de 5 años y más hablante de Zoque,2020,0,Porcentaje
06,Colima,002,Colima,6200240433,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas zapotecas,2020,0,Porcentaje
06,Colima,002,Colima,6200240434,Población de 5 años y más hablante de Chatino,2020,2,Personas
06,Colima,002,Colima,6200240435,Porcentaje de la población con limitación para atender el cuidado personal,2020,3.98194176727199,Porcentaje
06,Colima,002,Colima,6200240443,Porcentaje de mujeres de 35 a 39 años,2015,3.4979424,Porcentaje
06,Colima,002,Colima,6200240443,Porcentaje de mujeres de 35 a 39 años,2020,3.63522526896834,Porcentaje
06,Colima,002,Colima,6200240444,Porcentaje de hombres de 55 a 59 años,2015,2.1425727,Porcentaje
06,Colima,002,Colima,6200240444,Porcentaje de hombres de 55 a 59 años,2020,2.32168868671897,Porcentaje
06,Colima,002,Colima,6200240445,Porcentaje de hombres de 5 a 9 años,2015,3.9765034,Porcentaje
06,Colima,002,Colima,6200240445,Porcentaje de hombres de 5 a 9 años,2020,3.72275178247425,Porcentaje
06,Colima,002,Colima,6200240447,Porcentaje de la población de 15 años y más sin instrucción,2020,2.92871092958614,Porcentaje
06,Colima,002,Colima,6200240449,Tasa de monolingüismo de la población de 5 años y más hablante de lengua indígena,2020,5.02354788069074,Porcentaje
06,Colima,002,Colima,6200240450,Porcentaje de la población con limitación para ver,2020,58.7754894998478,Porcentaje
06,Colima,002,Colima,6200240451,Población de 5 años y más hablante de Tarahumara,2020,6,Personas
06,Colima,002,Colima,6200240452,Población de 5 años y más hablante de Chol (Ch''ol),2020,2,Personas
06,Colima,002,Colima,6200240453,Población de 5 años y más hablante de Totonaca (Totonaco),2020,6,Personas
06,Colima,002,Colima,6200240454,Tasa de monolingüismo de la población de 5 años y más hablante de Mazahua,2020,0,Porcentaje
06,Colima,002,Colima,6200240458,Porcentaje de la población con discapacidad por edad avanzada,2020,28.816182159832,Porcentaje
06,Colima,002,Colima,6200240459,Porcentaje de la población con discapacidad por nacimiento,2020,14.3915109981209,Porcentaje
06,Colima,002,Colima,6200240466,Población de 5 años y más hablante de Tlapaneco,2020,8,Personas
06,Colima,002,Colima,6200240471,Porcentaje de la población derechohabiente en el IMSS,2015,50.821656,Porcentaje
06,Colima,002,Colima,6200240471,Porcentaje de la población derechohabiente en el IMSS,2020,61.0289769367238,Porcentaje
06,Colima,002,Colima,6200240475,Porcentaje de hombres de 80 a 84 años,2015,0.3962565,Porcentaje
06,Colima,002,Colima,6200240475,Porcentaje de hombres de 80 a 84 años,2020,0.566047379315632,Porcentaje
06,Colima,002,Colima,6200240477,Porcentaje de la población de 85 y más con limitación en la actividad,2020,28.3266704740148,Porcentaje
06,Colima,002,Colima,6200240478,Porcentaje de la población con limitación para escuchar,2020,18.9104189915796,Porcentaje
06,Colima,002,Colima,6200240479,Porcentaje de la población con limitación para poner atención o aprender,2020,22.5372831490311,Porcentaje
06,Colima,002,Colima,6200240480,Población de 5 años y más hablante de Huasteco,2020,7,Personas
06,Colima,002,Colima,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,6,Personas
06,Colima,002,Colima,6200240486,Porcentaje de hombres de 25 a 29 años,2015,4.0515067,Porcentaje
06,Colima,002,Colima,6200240486,Porcentaje de hombres de 25 a 29 años,2020,3.70677979095858,Porcentaje
06,Colima,002,Colima,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,6.14900653348748,Porcentaje
06,Colima,002,Colima,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,0.433513226577015,Porcentaje
06,Colima,002,Colima,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,14.7673261854758,Porcentaje
06,Colima,002,Colima,6200240496,Población de 5 años y más hablante de Náhuatl,2020,226,Personas
06,Colima,002,Colima,6200240497,Población no católica,2020,11464,Miles de personas
06,Colima,002,Colima,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,7.1474963068616,Porcentaje
06,Colima,002,Colima,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,3.1255808,Porcentaje
06,Colima,002,Colima,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,3.09409419641716,Porcentaje
06,Colima,002,Colima,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
06,Colima,002,Colima,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.5165273,Porcentaje
06,Colima,002,Colima,6200240518,Porcentaje de hombres de 30 a 34 años,2020,3.58539265543942,Porcentaje
06,Colima,002,Colima,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.4444444,Porcentaje
06,Colima,002,Colima,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.11119061613554,Porcentaje
06,Colima,002,Colima,6200240521,Población de 5 años y más hablante de Zoque,2020,3,Personas
06,Colima,002,Colima,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0.627943485086342,Porcentaje
06,Colima,002,Colima,6200240532,Porcentaje de hombres de 45 a 49 años,2015,2.5713527,Porcentaje
06,Colima,002,Colima,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.26978610308962,Porcentaje
06,Colima,002,Colima,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.6443648,Porcentaje
06,Colima,002,Colima,6200240533,Porcentaje de hombres de 50 a 54 años,2020,2.70309984411336,Porcentaje
06,Colima,002,Colima,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
06,Colima,002,Colima,6200240535,Población de 5 años y más hablante de Mazateco,2020,5,Personas
06,Colima,002,Colima,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
06,Colima,002,Colima,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0,Porcentaje
06,Colima,002,Colima,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,42,Personas
